symbol	n	sources	ngc	cosm1	cancermine	cacao	umccr	germ	driver	cos_fu	hmf_fu	tumorsuppressor	oncogene	fusion	tier1	PRINCIPAL_hg19	PRINCIPAL_hg38
MYB	10	PMCC|TS500|TEMPUS|NGC_known|NGC_other|cancermine|foundation_one|foundation_one_heme|cosmic1|HMF_fusions	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	0	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	ENST00000367814	ENST00000367814
MYC	14	AZ300|PMCC|TS500|TEMPUS|NGC_known|NGC_other|cancermine|oncokb|msk_impact|msk_heme|foundation_one|foundation_one_heme|cosmic1|HMF_fusions	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	0.23008849557522124	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	ENST00000259523	ENST00000613283
MYCL	12	AZ300|PMCC|TS500|TEMPUS|NGC_known|cancermine|oncokb|msk_impact|msk_heme|foundation_one|foundation_one_heme|cosmic1	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	0.3333333333333333	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	ENST00000372816	ENST00000372816
MYCN	13	AZ300|PMCC|TS500|TEMPUS|NGC_known|NGC_other|cancermine|oncokb|msk_impact|msk_heme|foundation_one|foundation_one_heme|cosmic1	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	0.21739130434782608	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	ENST00000281043	ENST00000281043
MYD88	12	PMCC|TS500|TEMPUS|NGC_known|NGC_other|oncokb|msk_impact|msk_heme|foundation_one|foundation_one_heme|vogelstein|cosmic1	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	ENST00000396334	ENST00000396334
MYH11	5	TEMPUS|NGC_known|foundation_one_heme|cosmic1|HMF_fusions	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	0	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	ENST00000300036	ENST00000300036
MYH9	4	AZ300|NGC_known|foundation_one_heme|cosmic1	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	ENST00000216181	ENST00000216181
MYO18B	1	cancermine	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	ENST00000536101,ENST00000335473	ENST00000536101,ENST00000335473
MYO5A	3	NGC_known|cosmic1|HMF_fusions	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	0	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	ENST00000399231	ENST00000399231
MYOD1	5	TS500|NGC_known|oncokb|msk_impact|cosmic1	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	ENST00000250003	ENST00000250003
N4BP2	2	NGC_known|cosmic2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	ENST00000261435	ENST00000261435
NAB2	4	TS500|NGC_known|cosmic1|HMF_fusions	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	0	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	ENST00000300131	ENST00000300131
NACA	3	NGC_known|foundation_one_heme|cosmic2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	0	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	ENST00000552540,ENST00000393891,ENST00000546392,ENST00000356769	ENST00000546392,ENST00000356769,ENST00000393891,ENST00000552540
NAV3	2	AZ300|NGC_other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	ENST00000536525	ENST00000536525
NBEA	2	NGC_known|cosmic2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	ENST00000400445	ENST00000400445
NBN	9	CPSR_panel0|TS500|TEMPUS|familial_cancer|NGC_known|oncokb|msk_impact|msk_heme|cosmic1	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	ENST00000265433	ENST00000265433
NCKIPSD	3	NGC_known|cosmic2|HMF_fusions	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	0	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	ENST00000294129	ENST00000416649
NCOA1	3	NGC_known|cosmic1|HMF_fusions	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	0	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	ENST00000348332	ENST00000288599,ENST00000405141
NCOA2	4	NGC_known|foundation_one_heme|cosmic1|HMF_fusions	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	0	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	ENST00000452400	ENST00000452400
NCOA3	4	TS500|cancermine|oncokb|msk_impact	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	ENST00000371998	ENST00000371998
NCOA4	3	NGC_known|cosmic1|HMF_fusions	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	0	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	ENST00000344348,ENST00000443446,ENST00000374087	ENST00000578454
NCOR1	10	AZ300|TS500|TEMPUS|NGC_known|NGC_other|oncokb|msk_impact|msk_heme|vogelstein|cosmic1	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	ENST00000268712	ENST00000268712
NCOR2	7	AZ300|TEMPUS|NGC_known|oncokb|msk_heme|foundation_one_heme|cosmic1	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	ENST00000405201	ENST00000405201
NCSTN	3	oncokb|msk_heme|foundation_one_heme	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	ENST00000294785	ENST00000294785
NDRG1	4	NGC_known|foundation_one_heme|cosmic1|HMF_fusions	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	0	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	ENST00000414097,ENST00000323851	ENST00000323851,ENST00000414097
NDRG2	1	cancermine	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	ENST00000298687	ENST00000397858,ENST00000397851,ENST00000556147,ENST00000298687,ENST00000397853
NEGR1	3	TS500|oncokb|msk_impact	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	ENST00000357731	ENST00000357731
NEK1	2	CPSR_panel0|familial_cancer	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	ENST00000507142	ENST00000439128
NF1	17	CPSR_panel0|AZ300|PMCC|TS500|TEMPUS|familial_cancer|NGC_known|NGC_other|cancermine|oncokb|msk_impact|msk_heme|foundation_one|foundation_one_heme|vogelstein|cosmic1|HMF_fusions	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	0.2857142857142857	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	ENST00000356175	ENST00000356175
NF2	16	CPSR_panel0|AZ300|PMCC|TS500|TEMPUS|familial_cancer|NGC_known|NGC_other|cancermine|oncokb|msk_impact|msk_heme|foundation_one|foundation_one_heme|vogelstein|cosmic1	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	0.2	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	ENST00000338641	ENST00000338641
NFATC2	3	NGC_known|cosmic1|HMF_fusions	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	0	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	ENST00000396009	ENST00000396009
NFE2	2	oncokb|msk_heme	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	ENST00000553070,ENST00000435572,ENST00000540264,ENST00000312156	ENST00000435572,ENST00000553070,ENST00000312156,ENST00000540264
NFE2L2	13	AZ300|PMCC|TS500|TEMPUS|NGC_known|NGC_other|oncokb|msk_impact|msk_heme|foundation_one|foundation_one_heme|vogelstein|cosmic1	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	ENST00000446151	ENST00000397062
NFE2L3	2	AZ300|NGC_other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	ENST00000056233	ENST00000056233
NFIB	4	NGC_known|cancermine|cosmic1|HMF_fusions	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	0.25	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	ENST00000397575	ENST00000397581
NFKB1	2	PMCC|cancermine	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	ENST00000226574	ENST00000226574
NFKB2	3	NGC_known|foundation_one_heme|cosmic1	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	ENST00000369966	ENST00000369966
NFKBIA	8	PMCC|TS500|TEMPUS|NGC_other|oncokb|msk_impact|foundation_one|foundation_one_heme	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	ENST00000216797	ENST00000216797
NFKBIE	2	NGC_known|cosmic1	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	ENST00000275015	ENST00000275015
NHP2	2	CPSR_panel0|TEMPUS	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	ENST00000274606	ENST00000274606
NIN	4	NGC_known|foundation_one_heme|cosmic1|HMF_fusions	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	0	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	ENST00000530997	ENST00000382041
NKX2-1	13	AZ300|PMCC|TS500|TEMPUS|NGC_known|cancermine|oncokb|msk_impact|msk_heme|foundation_one|foundation_one_heme|cosmic1|HMF_fusions	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	0	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	ENST00000518149,ENST00000522719,ENST00000498187	ENST00000498187,ENST00000522719,ENST00000518149
NKX3-1	3	TS500|oncokb|msk_impact	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	ENST00000380871	ENST00000380871
NONO	3	NGC_known|cosmic1|HMF_fusions	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	0	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	ENST00000373856,ENST00000373841,ENST00000276079	ENST00000276079,ENST00000373841,ENST00000373856
NOP10	2	CPSR_panel0|TEMPUS	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	ENST00000328848	ENST00000328848
NOTCH1	15	AZ300|PMCC|TS500|TEMPUS|NGC_known|NGC_other|cancermine|oncokb|msk_impact|msk_heme|foundation_one|foundation_one_heme|vogelstein|cosmic1|HMF_fusions	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	0.06666666666666667	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	ENST00000277541	ENST00000277541
NOTCH2	13	PMCC|TS500|TEMPUS|NGC_known|NGC_other|cancermine|oncokb|msk_impact|msk_heme|foundation_one|foundation_one_heme|vogelstein|cosmic1	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	ENST00000256646	ENST00000256646
NOTCH3	8	PMCC|TS500|TEMPUS|NGC_other|oncokb|msk_impact|msk_heme|foundation_one	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	ENST00000263388	ENST00000263388
NOTCH4	4	TS500|oncokb|msk_impact|msk_heme	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	ENST00000375023	ENST00000375023
NPM1	15	AZ300|PMCC|TS500|TEMPUS|NGC_known|NGC_other|cancermine|oncokb|msk_impact|msk_heme|foundation_one|foundation_one_heme|vogelstein|cosmic1|HMF_fusions	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	0.3333333333333333	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	ENST00000296930,ENST00000517671	ENST00000517671,ENST00000296930
NR0B2	1	cancermine	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	ENST00000254227	ENST00000254227
NR4A3	5	NGC_known|cancermine|foundation_one_heme|cosmic1|HMF_fusions	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	0	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	ENST00000395097	ENST00000395097
NRAS	15	CPSR_panel0|AZ300|PMCC|TS500|TEMPUS|NGC_known|NGC_other|cancermine|oncokb|msk_impact|msk_heme|foundation_one|foundation_one_heme|vogelstein|cosmic1	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	0.11764705882352941	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	ENST00000369535	ENST00000369535
NRG1	6	AZ300|TS500|TEMPUS|NGC_known|cosmic1|HMF_fusions	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	0	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	ENST00000356819	ENST00000287842
NSD1	15	CPSR_panel0|AZ300|PMCC|TS500|TEMPUS|familial_cancer|NGC_known|NGC_other|oncokb|msk_impact|msk_heme|foundation_one|foundation_one_heme|cosmic1|HMF_fusions	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	0	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	ENST00000439151	ENST00000439151
NSD2	3	TEMPUS|NGC_known|NGC_other	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	NA	ENST00000382895,ENST00000508803,ENST00000382891,ENST00000382892
NSD3	1	NGC_known	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	NA	ENST00000317025
NT5C2	6	TEMPUS|NGC_known|oncokb|msk_heme|foundation_one_heme|cosmic1	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	ENST00000404739,ENST00000343289	ENST00000343289,ENST00000404739
NTHL1	6	CPSR_panel0|TEMPUS|NGC_known|oncokb|msk_impact|cosmic2	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	ENST00000219066	ENST00000219066
NTRK1	15	CPSR_panel0|PMCC|TS500|TEMPUS|familial_cancer|NGC_known|NGC_other|cancermine|oncokb|msk_impact|msk_heme|foundation_one|foundation_one_heme|cosmic1|HMF_fusions	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	0.2	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	ENST00000524377	ENST00000524377
NTRK2	9	PMCC|TS500|TEMPUS|oncokb|msk_impact|msk_heme|foundation_one|foundation_one_heme|HMF_fusions	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	ENST00000277120,ENST00000376214	ENST00000376214,ENST00000277120
NTRK3	12	PMCC|TS500|TEMPUS|NGC_known|NGC_other|oncokb|msk_impact|msk_heme|foundation_one|foundation_one_heme|cosmic1|HMF_fusions	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	0	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	ENST00000394480,ENST00000355254	ENST00000394480
NUF2	2	oncokb|msk_impact	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	ENST00000367900,ENST00000271452	ENST00000271452,ENST00000367900
NUMA1	3	NGC_known|foundation_one_heme|cosmic1	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	0	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	ENST00000393695	ENST00000393695
NUP214	4	NGC_known|foundation_one_heme|cosmic1|HMF_fusions	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	0	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	ENST00000359428	ENST00000359428
NUP93	6	PMCC|TS500|oncokb|msk_impact|foundation_one|foundation_one_heme	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	ENST00000308159	ENST00000308159
NUP98	5	TEMPUS|NGC_known|foundation_one_heme|cosmic1|HMF_fusions	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	0	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	ENST00000324932	ENST00000324932
NUTM1	6	PMCC|TS500|NGC_known|oncokb|cosmic1|HMF_fusions	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	0	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	ENST00000333756	ENST00000614490,ENST00000333756
NUTM2A	3	NGC_known|foundation_one_heme|cosmic1	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	0	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	ENST00000381707	ENST00000381707
NUTM2B	3	NGC_known|cosmic1|HMF_fusions	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	0	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	ENST00000429828	ENST00000429828
OGG1	1	CPSR_panel0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	ENST00000302003	ENST00000302036
OLIG2	2	NGC_known|cosmic1	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	ENST00000382357,ENST00000333337	ENST00000333337,ENST00000382357
OMD	4	NGC_known|foundation_one_heme|cosmic2|HMF_fusions	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	0	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	ENST00000375550	ENST00000375550
OTX2	1	cancermine	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	ENST00000408990,ENST00000555006	ENST00000339475
P2RY8	7	TEMPUS|NGC_known|NGC_other|oncokb|msk_heme|foundation_one_heme|cosmic1	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	ENST00000381297,ENSTR0000381297	ENST00000381297
PABPC1	3	NGC_known|NGC_other|cosmic2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	ENST00000318607	ENST00000318607
PAFAH1B2	3	NGC_known|foundation_one_heme|cosmic1	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	0	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	ENST00000527958	ENST00000527958
PAK1	5	AZ300|TS500|TEMPUS|oncokb|msk_impact	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	ENST00000356341	ENST00000356341
PAK3	4	PMCC|TS500|foundation_one|foundation_one_heme	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	ENST00000372007,ENST00000446737,ENST00000425146	ENST00000372007,ENST00000425146,ENST00000446737
PAK5	4	TS500|oncokb|msk_impact|msk_heme	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	NA	ENST00000378429,ENST00000378423,ENST00000353224
PAK7	1	CACAO	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	ENST00000378429,ENST00000353224,ENST00000378423	NA
PALB2	14	CPSR_panel0|AZ300|PMCC|TS500|TEMPUS|familial_cancer|NGC_known|NGC_other|oncokb|msk_impact|msk_heme|foundation_one|foundation_one_heme|cosmic1	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	ENST00000261584	ENST00000261584
PARK2	3	oncokb|msk_impact|foundation_one	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	ENST00000366898	NA
PARK7	1	cancermine	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	ENST00000377491,ENST00000338639,ENST00000493678,ENST00000377488	ENST00000493678,ENST00000338639,ENST00000377491,ENST00000377488
PARP1	5	PMCC|TS500|oncokb|msk_impact|msk_heme	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	ENST00000366794	ENST00000366794
PATZ1	2	NGC_known|HMF_fusions	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	ENST00000266269	ENST00000266269
PAWR	1	cancermine	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	ENST00000328827	ENST00000328827
PAX3	6	TS500|TEMPUS|NGC_known|foundation_one_heme|cosmic1|HMF_fusions	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	0	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	ENST00000392070	ENST00000392070
PAX5	15	CPSR_panel0|PMCC|TS500|TEMPUS|NGC_known|NGC_other|cancermine|oncokb|msk_impact|msk_heme|foundation_one|foundation_one_heme|vogelstein|cosmic1|HMF_fusions	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	0	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	ENST00000358127	ENST00000358127
PAX6	1	cancermine	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	ENST00000419022,ENST00000379115	ENST00000639409,ENST00000640975,ENST00000419022,ENST00000638903
PAX7	6	TS500|TEMPUS|NGC_known|foundation_one_heme|cosmic1|HMF_fusions	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	0	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	ENST00000420770	ENST00000420770
PAX8	6	TS500|TEMPUS|NGC_known|oncokb|cosmic1|HMF_fusions	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	0	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	ENST00000429538	ENST00000263334,ENST00000429538
PBRM1	13	AZ300|PMCC|TS500|TEMPUS|NGC_known|NGC_other|oncokb|msk_impact|msk_heme|foundation_one|foundation_one_heme|vogelstein|cosmic1	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	ENST00000394830	ENST00000394830
PBX1	5	NGC_known|cancermine|foundation_one_heme|cosmic1|HMF_fusions	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	0	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	ENST00000420696	ENST00000420696
PCBP1	8	AZ300|TEMPUS|NGC_known|NGC_other|oncokb|msk_heme|foundation_one_heme|cosmic2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	ENST00000303577	ENST00000303577
PCLO	2	NGC_other|foundation_one_heme	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	ENST00000333891	ENST00000333891
PCM1	4	NGC_known|foundation_one_heme|cosmic1|HMF_fusions	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	0	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	ENST00000325083	ENST00000325083
PDCD1	6	TS500|TEMPUS|oncokb|msk_impact|msk_heme|foundation_one_heme	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	ENST00000334409	ENST00000334409
PDCD1LG2	9	PMCC|TS500|TEMPUS|NGC_known|oncokb|msk_impact|foundation_one|foundation_one_heme|cosmic1	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	ENST00000397747	ENST00000397747
PDCD4	1	cancermine	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	ENST00000280154	ENST00000280154
PDE4DIP	3	foundation_one_heme|cosmic1|HMF_fusions	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	0	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	ENST00000369354	ENST00000369356
PDGFB	6	PMCC|NGC_known|cancermine|foundation_one_heme|cosmic1|HMF_fusions	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	0.5	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	ENST00000331163	ENST00000331163
PDGFRA	16	CPSR_panel0|AZ300|PMCC|TS500|TEMPUS|NGC_known|NGC_other|cancermine|oncokb|msk_impact|msk_heme|foundation_one|foundation_one_heme|vogelstein|cosmic1|HMF_fusions	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	0.5	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	ENST00000257290	ENST00000257290
PDGFRB	11	PMCC|TS500|TEMPUS|NGC_known|oncokb|msk_impact|msk_heme|foundation_one|foundation_one_heme|cosmic1|HMF_fusions	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	0	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	ENST00000261799	ENST00000261799
PDK1	5	PMCC|TS500|TEMPUS|foundation_one|foundation_one_heme	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	ENST00000282077,ENST00000410055	ENST00000410055,ENST00000282077
PDLIM7	1	cancermine	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	ENST00000355841	ENST00000355841
PDPK1	6	AZ300|TS500|TEMPUS|oncokb|msk_impact|msk_heme	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	ENST00000342085	ENST00000342085
PDS5B	2	oncokb|msk_heme	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	ENST00000315596	ENST00000315596
PDX1	1	cancermine	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	ENST00000381033	ENST00000381033
PER1	3	NGC_known|foundation_one_heme|cosmic1	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	ENST00000317276	ENST00000317276
